StockCode,Description,Revenue,Quantity,Orders,Customers,Avg_Price
84972L,GIANT PINK HEART MEMO HOLDER,462.15000000000003,117,46,41,3.95
84974,S/2 ZINC HEART DESIGN PLANTERS,879.55,89,57,52,9.932758620689654
84975,HEART SHAPED MIRROR,3266.4,1990,212,115,2.0309345794392524
84976,RECTANGULAR SHAPED MIRROR,722.76,674,56,40,1.6939285714285715
84977,WIRE FLOWER T-LIGHT HOLDER,281.33,223,44,34,1.3086363636363636
84978,HANGING HEART JAR T-LIGHT HOLDER,28475.96,21689,1425,525,1.5126805555555554
84984A,GREEN PEONY DES C/COVER,462.12,266,17,12,4.474705882352942
84984B,RED PEONY DES C/COVER,541.3,322,16,13,4.2
84984C,ORIENTAL BLUE C/COVER,401.16,232,16,11,5.83375
84984D,ORIENTAL RED C/COVER,404.90999999999997,159,21,14,6.063333333333334
84985A,SET OF 72 GREEN PAPER DOILIES,1018.13,644,153,95,1.7670322580645161
84985B,SET OF 72 BLACK PAPER DOILIES,194.95999999999998,128,24,12,1.77625
84985a,SET OF 72 GREEN PAPER DOILIES,29.8,10,8,0,2.98
84985b,SET OF 72 BLACK PAPER DOILIES,2.98,1,1,0,2.98
84986B,SET OF 36 SILVER PAPER DOILIES,639.06,432,75,58,1.5328947368421053
84986b,SET OF 36 SILVER PAPER DOILIES,17.88,6,5,0,2.98
84987,SET OF 36 TEATIME PAPER DOILIES,11864.15,8138,812,406,1.8061029411764706
84988,SET OF 72 PINK HEART PAPER DOILIES,12913.24,8305,1019,379,2.097966764418377
84989A,75 GREEN FAIRY CAKE CASES,1093.42,2120,152,95,0.6855483870967742
84989B,75 BLACK FAIRY CAKE CASES,510.15,1009,57,34,0.6828070175438596
84989a,75 GREEN FAIRY CAKE CASES,150.57,74,41,0,2.020243902439024
84989b,75 BLACK FAIRY CAKE CASES,12.8,10,6,0,1.28
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2062.19,4248,193,112,0.6447738693467336
84991,60 TEATIME FAIRY CAKE CASES,27041.21,54028,2127,822,0.6644378155117027
84992,72 SWEETHEART FAIRY CAKE CASES,17259.85,34797,1460,614,0.68719707057257
84993A,75 GREEN PETIT FOUR CASES,648.61,1471,177,88,0.5324719101123595
84993B,75 BLACK PETIT FOUR CASES,243.66,551,86,57,0.4597674418604651
84993a,75 GREEN PETIT FOUR CASES,42.71,51,30,0,0.8373333333333333
84993b,75 BLACK PETIT FOUR CASES,16.99,20,13,0,0.8492307692307691
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,19400.7,5185,589,278,4.135699831365937
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,34488.07,9257,1019,433,4.078661493695441
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,32740.36,8798,951,426,4.027962577962578
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,39875.14,10653,1085,431,4.148321234119782
84997a,GREEN 3 PIECE MINI DOTS CUTLERY SET,1481.78,178,81,0,8.262592592592592
84997b,RED 3 PIECE MINI DOTS CUTLERY SET,4322.57,514,85,0,8.549431818181818
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,2958.87,353,75,0,8.569240506329113
84997d,PINK 3 PIECE MINI DOTS CUTLERY SET,3097.38,371,82,0,8.420833333333333
85006,SET 4 NURSERY DES ROUND BOXES,1289.31,3049,37,32,2.546756756756757
85007,SET OF 3 VINTAGE TEA TIME BOXES,399.62,143,21,16,4.180454545454546
85008,SET OF 3 CONEY ISLAND OVAL BOXES,1058.72,269,99,77,5.2247
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,21797.58,4623,684,361,6.32365889212828
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,30776.58,6155,900,437,6.667955555555555
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,2270.73,547,72,55,6.527916666666666
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,6664.45,1918,90,73,6.064444444444446
85014a,BLACK/BLUE DOTS RUFFLED UMBRELLA,416.12,33,28,0,12.617857142857144
85014b,RED/WHITE DOTS RUFFLED UMBRELLA,491.42,39,35,0,12.586857142857143
85015,SET OF 12  VINTAGE POSTCARD SET,2750.0,2908,254,133,1.8354724409448817
85016,SET OF 6 VINTAGE NOTELETS KIT,2033.33,1679,167,60,2.36
85017A,ENVELOPE 50 ROMANTIC IMAGES,792.15,1157,174,45,0.8269142857142857
85017B,ENVELOPE 50 BLOSSOM IMAGES,1390.3899999999999,2231,317,98,0.7516981132075471
85017C,ENVELOPE 50 CURIOUS IMAGES,719.67,1087,119,44,0.8070247933884298
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,63.75,15,10,10,4.25
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,63.75,15,10,10,4.25
85018C,S/6 PAPER BOXES CURIOUS IMAGES,127.2,36,4,4,4.035
85018D,YULETIDE IMAGES S/6 PAPER BOXES,969.9,787,80,57,2.195125
85019A,ROMANTIC IMAGES NOTEBOOK SET,915.04,647,49,37,2.6844897959183673
85019B,BLOSSOM  IMAGES NOTEBOOK SET,982.47,718,47,31,2.304255319148936
85019C,CURIOUS  IMAGES NOTEBOOK SET,651.19,423,25,18,3.3876
85020,ROUND PINK HEART MIRROR,533.48,240,58,36,2.571896551724138
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,56.099999999999994,22,10,9,2.55
85023B,EAU DE NILE JEWELLED PHOTOFRAME,682.35,293,38,32,2.526315789473684
85023C,PINK LARGE JEWELED PHOTOFRAME,58.64999999999999,23,11,10,2.55
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1.65,1,1,1,1.65
85024B,EAU DE NILE JEWELLED PHOTOFRAME,330.90000000000003,218,20,19,1.6404761904761902
85024C,PINK SMALL JEWELLED PHOTOFRAME,163.35,99,42,33,1.65
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,985.4,570,95,55,2.1439795918367346
85025C,PINK HEART SHAPE PHOTO FRAME,1285.9099999999999,720,125,73,2.0527777777777776
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,367.55,300,29,20,1.1020689655172413
85027L,FRENCH CHATEAU LARGE PLATTER,538.5,190,40,36,4.65
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,654.01,271,27,22,5.863333333333333
85028S,FRENCH CHATEAU SMALL FRUITBOWL,656.82,430,33,29,3.327058823529412
85030,FRENCH CHATEAU OVAL PLATTER,531.4499999999999,211,29,26,5.05344827586207
85031A,ROMANTIC IMAGES SCRAP BOOK SET,943.44,477,102,36,3.543627450980392
85031B,BLOSSOM IMAGES SCRAP BOOK SET,896.09,496,85,25,3.3798823529411766
85031C,CURIOUS IMAGES SCRAP BOOK SET,1017.48,481,106,23,3.508317757009346
85032A,ROMANTIC IMAGES GIFT WRAP SET,1323.51,1441,161,103,1.273726708074534
85032B,BLOSSOM IMAGES GIFT WRAP SET,953.34,982,152,95,1.265657894736842
85032C,CURIOUS IMAGES GIFT WRAP SET,946.59,886,161,85,1.3662345679012344
85032D,YULETIDE IMAGES GIFT WRAP SET,1327.68,1148,133,89,1.3986567164179105
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,376.05,236,32,16,2.742424242424242
85033S,SET/6 SILVER REINDEER T-LIGHTS,317.34999999999997,258,49,34,1.567
85034A,3 GARDENIA MORRIS BOXED CANDLES,2364.82,846,135,92,3.896338028169014
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,2606.64,1183,152,95,3.2954545454545454
85034C,3 ROSE MORRIS BOXED CANDLES,2604.15,1314,197,130,2.908627450980392
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.869999999999997,3,3,0,8.29
85034b,3 WHITE CHOC MORRIS BOXED CANDLES,8.29,1,1,0,8.29
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,2344.9,646,178,113,4.322417582417582
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,2539.29,986,131,75,3.890381679389313
85035C,ROSE 3 WICK MORRIS BOX CANDLE,2693.85,1356,197,129,3.203793103448276
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,25.410000000000004,3,3,0,8.47
85035b,CHOCOLATE 3 WICK MORRIS BOX CANDLE,50.82000000000001,6,6,0,8.47
85035c,ROSE 3 WICK MORRIS BOX CANDLE,16.94,2,2,0,8.47
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,2389.21,619,165,117,4.130116959064328
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1530.1599999999999,598,87,70,3.0740229885057473
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,1629.02,878,128,99,3.032748091603054
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2,1,0,8.29
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,16.94,2,2,0,8.47
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,5803.58,2778,382,191,2.492030456852792
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1661.37,1448,251,61,1.6358964143426293
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,2178.52,1653,266,84,1.6629477611940298
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,516.31,536,114,27,1.7143859649122808
85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,212.45,64,44,0,3.318636363636364
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,13.44,4,1,0,3.36
85040A,S/4 PINK FLOWER CANDLES IN BOWL,3639.89,2065,400,193,1.9779518072289157
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3813.7799999999997,2451,252,132,1.7399999999999998
85040a,S/4 PINK FLOWER CANDLES IN BOWL,169.75,51,34,0,3.3249999999999997
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,23.519999999999996,7,3,0,3.36
85041,SET/4 PINK ORCHID CANDLES IN BOWL,2489.87,1853,92,64,1.7864210526315787
85042,ANTIQUE LILY FAIRY LIGHTS,12234.56,2685,292,142,4.9809797297297305
85043,RED HEART CANDY POP LIGHTS,4.95,1,1,1,4.95
85044,RED REINDEER STRING OF 20 LIGHTS,801.4,149,40,26,6.930249999999999
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,2239.34,471,83,60,5.623176470588236
85047,WHITE BEADED GARLAND STRING 20LIGHT,6664.33,1051,236,137,7.060333333333333
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,21201.13,2685,517,309,9.155689655172415
85049A,TRADITIONAL CHRISTMAS RIBBONS,8114.78,6151,667,387,1.4529264705882352
85049B,LUSH GREENS RIBBONS,2653.3,2126,338,224,1.3162941176470588
85049C,ROMANTIC PINKS RIBBONS,3746.29,2981,500,303,1.3419056974459724
85049D,BRIGHT BLUES RIBBONS,2922.96,2330,400,263,1.320909090909091
85049E,SCANDINAVIAN REDS RIBBONS,8453.47,6316,830,434,1.4771108490566036
85049F,BABY BOOM RIBBONS,2634.0,2110,314,206,1.3125078369905956
85049G,CHOCOLATE BOX RIBBONS,4718.62,3829,510,288,1.3707633587786259
85049H,URBAN BLACK RIBBONS,2067.18,2066,334,154,1.1540828402366863
85049a,TRADITIONAL CHRISTMAS RIBBONS,1451.24,434,51,0,3.3160784313725493
85049b,LUSH GREENS RIBBONS,9.94,4,3,0,2.4766666666666666
85049c,ROMANTIC PINKS RIBBONS,2.46,1,1,0,2.46
85049d,BRIGHT BLUES RIBBONS,4.92,2,2,0,2.46
85049e,SCANDINAVIAN REDS RIBBONS,893.25,268,61,0,3.301311475409836
85049g,CHOCOLATE BOX RIBBONS,281.44,115,52,0,2.43
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.8,48,1,1,2.1
85053,FRENCH ENAMEL CANDLEHOLDER,4363.28,2032,378,185,2.618046875
85054,FRENCH ENAMEL POT W LID,2495.0200000000004,916,204,107,3.4911538461538467
85055,FRENCH ENAMEL UTENSIL HOLDER,1442.94,359,107,62,4.6967592592592595
85059,FRENCH ENAMEL WATER BASIN,2399.89,701,211,108,4.293896713615023
85060,WOOD FAN WITH FLOWER DESIGN,1745.62,1448,87,53,1.405909090909091
85061W,WHITE JEWELLED HEART DECORATION,5451.49,6306,469,201,1.0804968944099378
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6363.28,3886,342,172,1.7979190751445084
85063,CREAM SWEETHEART MAGAZINE RACK,5426.74,308,180,104,18.89911111111111
85064,CREAM SWEETHEART LETTER RACK,7493.06,1595,279,172,6.1648028673835125
85065,CREAM SWEETHEART TRAYS,7524.44,620,256,162,13.5696875
85066,CREAM SWEETHEART MINI CHEST,38599.979999999996,3091,929,471,14.095063965884862
85067,CREAM SWEETHEART WALL CABINET,8201.99,496,175,110,20.3275
85068,CREAM SWEETHEART SHELF + HOOKS,6647.24,960,197,130,8.65251256281407
85069,CREAM SWEETHEART DOUBLE SHELF,50.85,3,1,1,16.95
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,320.0,3,3,3,106.66666666666667
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1415.69,1907,147,106,1.2626845637583894
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1316.48,2340,165,123,1.3026347305389223
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",837.23,1285,141,85,1.6756338028169013
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,548.86,884,112,78,1.2823684210526316
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,120,1,1,0.55
85077,KISSING REINDEER TABLE RUNNER,5.95,1,1,0,5.95
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,1052.02,2258,162,63,1.4968902439024392
85079,EMBROIDERED REINDEER DECORATION,32.25,23,8,6,1.4144444444444444
85080,PADDED RED HEART DECORATION,55.76,113,22,19,0.5331818181818182
85081,PADDED HOLLY CHRISTMAS DECORATION,46.17,104,21,20,0.45772727272727276
85083,KISS REINDEER SCANDINAVIAN STOCKING,12.749999999999998,5,2,2,2.55
85084,HOLLY TOP CHRISTMAS STOCKING,681.4,682,84,53,1.0668965517241378
85086A,CANDY SPOT HEART DECORATION,568.73,587,152,44,1.1639869281045752
85087,CANDY SPOT CUSHION COVER,1392.64,420,146,21,3.6293150684931508
85088,CANDY SPOT HAND BAG,723.85,347,78,38,2.3424050632911393
85089,CANDY SPOT BUNNY,317.54,99,29,15,3.9010000000000002
85090,CANDY SPOT APRON,559.28,106,53,26,5.87925925925926
85091,CANDY SPOT BREAD BASKETS,548.81,343,20,14,5.513
85092,CANDY SPOT TEA COSY,622.57,391,24,14,4.058333333333333
85093,CANDY SPOT EGG WARMER HARE,1091.21,1361,152,57,1.192549019607843
85094,CANDY SPOT EGG WARMER RABBIT,360.99,760,108,40,0.8366666666666667
85095,THREE CANVAS LUGGAGE TAGS,259.09,174,49,9,1.7959183673469388
85096,HILDA CANDY SPOT RABBIT,676.92,164,66,42,4.50089552238806
85097B,BLUE ROCKING SINGING CANARY,417.17,106,40,25,4.135365853658537
85098B,BLUE FLYING SINGING CANARY,1456.94,366,114,61,4.695043478260869
85099B,JUMBO BAG RED WHITE SPOTTY,180569.34,96757,3989,978,2.330321622958931
85099C,JUMBO  BAG BAROQUE BLACK WHITE,59057.61,30640,1868,506,2.408958223162348
85099F,JUMBO BAG STRAWBERRY,67985.77,36860,1830,549,2.2943027027027028
85099b,JUMBO BAG RED RETROSPOT,2111.64,419,25,0,4.89
85099c,JUMBO  BAG BAROQUE BLACK WHITE,85.17,17,10,0,4.975
85099f,JUMBO BAG STRAWBERRY,1016.3599999999999,201,25,0,5.056
85103,SILVER T-LIGHT SETTING,2153.43,317,87,46,7.735057471264368
85104,SILVER GLASS T-LIGHT SET,1024.49,351,56,40,3.1303389830508475
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2271.24,1190,59,40,2.4219999999999997
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2274.79,1203,70,56,2.426944444444444
85109,PINK BOUDOIR T-LIGHT HOLDER,475.43000000000006,4211,20,17,0.787
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,1138.04,11520,23,17,0.6665217391304348
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,954.15,2907,77,50,0.7558974358974359
85112,S/3 TEAR DROP CUT GLASS DECORATION,412.77,465,34,20,1.6549999999999998
85113,POLKA DOT PISTACHIO PAIL,591.6600000000001,285,48,36,2.310612244897959
85114A,BLACK ENCHANTED FOREST PLACEMAT,2110.9,1270,103,46,1.9424271844660193
85114B,IVORY ENCHANTED FOREST PLACEMAT,3618.05,2017,223,99,2.122767857142857
85114C,RED ENCHANTED FOREST PLACEMAT,2263.06,1179,161,79,1.976867469879518
85114a,BLACK ENCHANTED FOREST PLACEMAT,185.64,56,17,0,3.3105882352941176
85114b,IVORY ENCHANTED FOREST PLACEMAT,186.76,56,19,0,3.3194736842105264
85114c,RED ENCHANTED FOREST PLACEMAT,612.64,185,42,0,3.3133333333333335
85115B,S/4 BLACK DISCO PARTITION PANEL,37.620000000000005,6,2,1,6.27
85116,BLACK CANDELABRA T-LIGHT HOLDER,2206.24,1817,181,40,1.560054945054945
85117,NIGHTINGALE COATHOOK WHITE,594.3199999999999,347,61,29,2.2267213114754094
85118,HEART T-LIGHT HOLDER,1133.68,2054,81,55,1.2466666666666666
85119,WATERING CAN SINGLE HOOK PISTACHIO,567.48,413,39,36,1.7169999999999999
85121B,RETRO LAUNDRY TUB PINK,936.74,86,48,27,12.071875
85121C,RETRO LAUNDRY TUB PISTACHIO,918.91,98,53,39,9.960943396226416
85123A,WHITE HANGING HEART T-LIGHT HOLDER,257724.71,94203,5365,1490,3.0761749228815094
85123a,WHITE HANGING HEART T-LIGHT HOLDER,3444.02,516,99,0,6.543333333333333
85123b,ZINC HANGING HEART T-LITE HLDR,6.04,1,1,0,6.04
85124A,PINK JUICY FRUIT PHOTO FRAME,1037.13,377,95,43,3.2044210526315786
85124B,BLUE JUICY FRUIT PHOTO FRAME,938.47,353,102,45,2.982647058823529
85124C,GREEN JUICY FRUIT PHOTO FRAME,1123.89,426,121,51,3.018099173553719
85124a,PINK JUICY FRUIT PHOTO FRAME,50.599999999999994,10,9,0,5.06
85124b,BLUE JUICY FRUIT PHOTO FRAME,10.23,2,2,0,5.115
85124c,GREEN JUICY FRUIT PHOTO FRAME,15.18,3,2,0,5.06
85125,SMALL ROUND CUT GLASS CANDLESTICK,1479.51,309,62,32,5.313709677419355
85126,LARGE ROUND CUTGLASS CANDLESTICK,1069.16,156,34,22,7.093999999999999
85127,SMALL SQUARE CUT GLASS CANDLESTICK,1710.67,276,81,30,6.974634146341464
85128,PLANTPOT SINGLE HOOK PISTACHIO,188.95000000000002,167,4,2,2.4125
85129A,"WHITE PEARL BEADED HEART, SMALL",569.16,444,75,51,1.427
85129B,BEADED CRYSTAL HEART GREEN SMALL,315.11,233,56,26,1.7257142857142858
85129C,BEADED CRYSTAL HEART BLUE SMALL,510.23,390,65,37,1.606969696969697
85129D,BEADED CRYSTAL HEART PINK SMALL,1193.56,793,168,59,1.8964285714285711
85130A,BEADED PEARL HEART WHITE LARGE,1176.29,685,86,59,1.8654545454545455
85130B,BEADED CRYSTAL HEART GREEN LARGE,918.33,911,83,50,1.6984337349397591
85130C,BEADED CRYSTAL HEART BLUE  LARGE,737.89,659,68,51,1.3602898550724638
85130D,BEADED CRYSTAL HEART PINK LARGE,958.85,788,107,63,1.7815454545454545
85131A,BEADED PEARL HEART WHITE ON STICK,1619.23,2025,199,64,0.97595
85131B,BEADED CRYSTAL HEART GREEN ON STICK,730.74,948,216,12,0.8603703703703703
85131C,BEADED CRYSTAL HEART BLUE ON STICK,320.15,439,72,20,0.9393150684931506
85131D,BEADED CRYSTAL HEART PINK\ON STICK,1092.71,1443,267,25,0.8734456928838951
85132A,CHARLIE + LOLA BISCUITS TINS,5152.07,1348,250,98,6.6097600000000005
85132B,CHARLIE AND LOLA TABLE TINS,2767.53,919,123,73,4.942682926829268
85132C,CHARLIE AND LOLA FIGURES TINS,5818.94,2062,302,144,4.964092409240924
85132a,CHARLIE + LOLA BISCUITS TINS,135.13,10,10,0,13.513
85132b,CHARLIE AND LOLA TABLE TINS,95.83999999999999,10,10,0,9.584
85132c,CHARLIE AND LOLA FIGURES TINS,46.099999999999994,4,4,0,11.524999999999999
85135A,YELLOW DRAGONFLY HELICOPTER,754.59,94,63,40,8.032380952380953
85135B,BLUE DRAGONFLY HELICOPTER,1226.51,151,115,67,8.113275862068965
85135C,RED DRAGONFLY HELICOPTER,1317.92,162,111,57,8.16232142857143
85136A,YELLOW SHARK HELICOPTER,1121.28,138,106,64,8.127196261682244
85136B,BLUE SHARK HELICOPTER,473.77000000000004,59,47,39,8.020638297872342
85136C,RED SHARK HELICOPTER,1451.69,179,122,70,8.129180327868852
85141,JARDIN ETCHED GLASS FRUITBOWL,1286.44,182,71,57,8.083424657534247
85142,JARDIN ETCHED GLASS GINGER JAR,502.58,57,34,26,9.403823529411765
85144,JARDIN ETCHED GLASS BUTTER DISH,1046.85,287,70,61,5.311111111111111
85145,JARDIN ETCHED GLASS LARGE BELL JAR,809.05,91,30,27,9.403333333333334
85146,JARDIN ETCHED GLASS SMALL BELL JAR,599.38,118,29,23,5.614516129032259
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,301.95,61,16,14,4.95
85150,LADIES & GENTLEMEN METAL SIGN,20237.72,8361,1110,369,3.0002421524663676
85151,WELCOME METAL SIGN,55.0,44,8,8,1.25
85152,HAND OVER THE CHOCOLATE   SIGN,31483.7,16373,1460,486,2.30101902173913
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,12.72,1,1,0,12.72
85159A,"BLACK TEA,COFFEE,SUGAR JARS",1248.98,492,82,41,6.344390243902439
85159B,"WHITE TEA,COFFEE,SUGAR JARS",1503.5,659,88,53,4.945227272727273
85159b,"WHITE TEA,COFFEE,SUGAR JARS",13.0,1,1,0,13.0
85160A,WHITE BIRD GARDEN DESIGN MUG,1493.75,8816,32,20,5.4087499999999995
85160B,BLACK BIRD GARDEN DESIGN MUG,1032.7,6155,36,28,3.282162162162162
85160a,WHITE BIRD GARDEN DESIGN MUG,129.04,8,3,0,16.13
85160b,BLACK BIRD GARDEN DESIGN MUG,16.13,1,1,0,16.13
85161,ACRYLIC GEOMETRIC LAMP,863.85,51,32,16,18.25212121212121
85162A,SILVER RETRODISC LAMPSHADE,1234.27,607,20,14,3.6155
85162B,BLACK RETRODISC LAMPSHADE,1905.15,977,13,5,1.9499999999999997
85162C,WHITE RETRODISC LAMPSHADE,1841.7,904,46,11,3.1149999999999998
85163A,WHITE BAROQUE WALL CLOCK,1058.17,103,57,35,12.29877192982456
85163B,BLACK BAROQUE WALL CLOCK,1268.6599999999999,115,66,26,14.094090909090909
85164B,BLACK BAROQUE CUCKOO CLOCK,1825.1799999999998,140,65,27,16.834
85164b,BLACK BAROQUE CUCKOO CLOCK,26.04,1,1,0,26.04
85165,CANDY PINK FRENCH BOUDOIR CLOCK,872.76,90,58,9,10.221379310344828
85166A,WHITE METAL BAROQUE PHOTO FRAME,158.9,77,12,8,4.676666666666667
85166B,BLACK METAL BAROQUE PHOTO FRAME,864.1,510,38,28,3.8473684210526313
85167A,WHITE GRAND BAROQUE PHOTO FRAME,396.8,176,14,12,4.235714285714286
85167B,BLACK GRAND BAROQUE PHOTO FRAME,1426.34,692,59,38,4.181
85168A,WHITE BAROQUE CARRIAGE CLOCK,218.89999999999998,22,15,12,9.95
85168B,BLACK BAROQUE CARRIAGE CLOCK,652.17,72,52,17,9.157884615384615
85169A,IVORY LOVE BIRD CANDLE,1385.82,1252,151,79,1.3951612903225807
85169B,BLACK LOVE BIRD CANDLE,502.90999999999997,428,93,31,1.510851063829787
85169C,EAU DE NIL LOVE BIRD CANDLE,566.82,505,71,27,1.372676056338028
85169D,PINK LOVE BIRD CANDLE,603.98,521,88,39,1.4993181818181818
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,1585.06,848,84,45,2.5583333333333336
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,475.91,283,58,19,2.615689655172414
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,993.03,543,107,40,2.799626168224299
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,1296.36,723,151,48,2.8456953642384106
85171,S/2 HYACINTH BULB CANDLES,2.55,1,1,1,2.55
85172,HYACINTH BULB T-LIGHT CANDLES,2274.56,4271,150,110,1.2240522875816993
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1826.07,1018,150,70,2.905894039735099
85174,S/4 CACTI CANDLES,7193.46,1459,357,126,6.645643835616438
85175,CACTI T-LIGHT CANDLES,6606.26,15566,442,199,1.0437387387387387
85176,SEWING SUSAN 21 NEEDLE SET,2293.0,2748,306,115,1.137843137254902
85177,BASKET OF FLOWERS SEWING KIT,1514.78,1820,143,87,0.9903496503496504
85178,VICTORIAN SEWING KIT,6024.52,5478,313,177,1.363103448275862
85179A,GREEN BITTY LIGHT CHAIN,511.07,217,70,24,3.2454285714285716
85179B,WHITE BITTY LIGHT CHAIN,1056.6,246,45,33,5.192666666666667
85179C,PINK BITTY LIGHT CHAIN,257.15,116,40,10,3.185
85179a,GREEN BITTY LIGHT CHAIN,11.780000000000001,2,2,0,5.890000000000001
85180A,RED HEARTS LIGHT CHAIN,1636.42,629,99,60,3.9513
85180B,PINK HEARTS LIGHT CHAIN,1022.16,364,67,29,4.16695652173913
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2275.75,1512,141,104,2.3574825174825174
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2731.7599999999998,1725,171,124,2.454418604651163
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,41.300000000000004,14,7,7,2.95
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,4891.71,2275,345,186,3.3344827586206898
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,4546.78,8311,66,48,3.496818181818182
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,35.35,6,6,0,5.891666666666667
85184d,S/4 BLUE ROUND DECOUPAGE BOXES,5.91,1,1,0,5.91
85185B,PINK HORSE SOCK PUPPET,1843.4600000000003,593,182,111,3.4710215053763442
85185C,COW  SOCK PUPPET,171.10000000000002,58,27,24,2.95
85185D,FROG SOCK PUPPET,636.11,195,66,38,3.762878787878788
85185E,DUCK SOCK PUPPET,11.8,4,2,2,2.95
85185F,LION SOCK PUPPET,109.15,37,19,16,2.95
85186A,EASTER BUNNY GARLAND OF FLOWERS,685.87,1473,159,76,0.6140625
85186B,BUNNY BUNCH OF FLOWERS,5.88,14,2,2,0.42
85186C,BUNNY EGG GARLAND,658.19,1400,152,75,0.6046794871794872
85187,S/12 MINI RABBIT EASTER,816.48,479,109,75,1.9455357142857141
85188A,GREEN METAL SWINGING BUNNY,824.9699999999999,944,105,67,1.0245714285714285
85188B,PINK METAL SWINGING BUNNY,660.88,748,74,48,1.0734210526315788
85189,HANGING BUTTERFLY  EGG,967.9499999999999,1176,68,53,0.9401449275362319
85190,PINK FLOWER HANGING HEART,122.46,138,17,14,1.153529411764706
85192S,HANGING SPRING FLOWER HEART SMALL,1.9500000000000002,3,2,2,0.65
85194L,HANGING SPRING FLOWER EGG LARGE,1560.6299999999999,1818,147,93,1.0477551020408162
85194S,HANGING SPRING FLOWER EGG SMALL,889.46,1760,131,84,0.783233082706767
85195,HANGING HEART BASKET,269.44000000000005,146,17,14,2.205294117647059
85196,EASTER BUNNIES ON A STICK,831.04,1564,71,59,0.875492957746479
85197,SET OF 12 MINI BUNNIES IN A BUCKET,959.46,1669,74,63,2.0594736842105266
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,1469.5,3859,51,37,1.0133962264150944
